Timestamp,SlideEvent,Data,Gaze.X,Gaze.Y,Fixation.X,Fixation.Y,Fixation.Start,Fixation.End,Fixation.Duration
66734,,Id:M;X:932;Y:560,238,633,210.965488507158,615.887285137258,66338.2081,66963.2113,625.003200000007
66759,,Id:M;X:932;Y:560,227.5,619,210.965488507158,615.887285137258,66338.2081,66963.2113,625.003200000007
66782,,Id:M;X:931;Y:560,,,,,,,
66806,,Id:M;X:930;Y:560,,,,,,,
66839,,Id:M;X:929;Y:560,,,,,,,
66879,,Id:M;X:928;Y:561,,,,,,,
67526,,Id:M;X:928;Y:561,421,613.5,410.271329444428,615.534179010569,67429.8921,67563.2481,133.356
67551,,Id:M;X:926;Y:561,417.5,616,410.271329444428,615.534179010569,67429.8921,67563.2481,133.356
67574,,Id:M;X:921;Y:559,,,,,,,
67598,,Id:M;X:915;Y:551,,,,,,,
67622,,Id:M;X:911;Y:542,,,,,,,
67974,,Id:M;X:910;Y:542,,,,,,,
68007,,Id:M;X:909;Y:541,,,,,,,
68071,,Id:M;X:909;Y:541,,,,,,,
68094,,Id:M;X:908;Y:541,,,,,,,
68119,,Id:M;X:908;Y:542,,,,,,,
68142,,Id:M;X:907;Y:543,474,628.5,493.263909843197,628.345872700004,68021.5569,68263.2313,241.674400000004
68174,,Id:M;X:906;Y:544,,,,,,,
68222,,Id:M;X:906;Y:545,,,,,,,
68246,,Id:M;X:906;Y:545,,,,,,,
68278,,Id:M;X:906;Y:546,,,,,,,
68326,,Id:M;X:905;Y:546,608.5,629.5,631.12843454544,629.402401005692,68296.5657,68488.2345,191.668799999999
68758,,Id:M;X:905;Y:546,,,,,,,
85503,,Id:M;X:905;Y:546,,,,,,,
85527,,Id:M;X:908;Y:544,951,364.5,,,,,
85551,,Id:M;X:911;Y:541,,,,,,,
85575,,Id:M;X:915;Y:535,,,,,,,
85598,,Id:M;X:920;Y:529,,,,,,,
85622,,Id:M;X:923;Y:521,,,,,,,
85646,,Id:M;X:926;Y:508,,,,,,,
85671,,Id:M;X:928;Y:498,,,,,,,
85695,,Id:M;X:930;Y:488,,,,,,,
85719,,Id:M;X:930;Y:481,968.5,387.5,954.757629390172,383.567261693566,85531.4817,85856.5209,325.039199999999
85742,,Id:M;X:932;Y:475,,,,,,,
85767,,Id:M;X:933;Y:471,,,,,,,
85790,,Id:M;X:935;Y:466,,,,,,,
85823,,Id:M;X:936;Y:463,,,,,,,
85846,,Id:M;X:937;Y:462,,,,,,,
85879,,Id:M;X:938;Y:461,,,,,,,
85903,,Id:M;X:939;Y:460,,,,,,,
85927,,Id:M;X:939;Y:459,921.5,381.5,899.860761323848,399.655902731571,85873.1497,86006.4865,133.33679999999
85967,,Id:M;X:940;Y:459,,,,,,,
86103,,Id:M;X:940;Y:459,,,,,,,
86127,,Id:M;X:940;Y:459,1281.5,839,1295.33632883241,847.265447444749,86056.4905,86298.1601,241.669599999994
86151,,Id:M;X:939;Y:461,,,,,,,
86174,,Id:M;X:938;Y:462,,,,,,,
86199,,Id:M;X:937;Y:465,,,,,,,
86230,,Id:M;X:937;Y:466,,,,,,,
86343,,Id:M;X:937;Y:467,,,,,,,
86366,,Id:M;X:937;Y:470,,,,,,,
86390,,Id:M;X:937;Y:473,,,,,,,
86415,,Id:M;X:939;Y:479,,,,,,,
86439,,Id:M;X:941;Y:487,,,,,,,
86462,,Id:M;X:941;Y:499,,,,,,,
86487,,Id:M;X:941;Y:510,,,,,,,
86510,,Id:M;X:942;Y:514,,,,,,,
86535,,Id:M;X:942;Y:514,,,,,,,
86559,,Id:M;X:941;Y:513,,,,,,,
86582,,Id:M;X:940;Y:511,,,,,,,
86702,,Id:M;X:940;Y:511,1126,809,1117.80516126855,812.292640817076,86689.8289,86989.8289,300
86726,,Id:M;X:939;Y:514,,,,,,,
86751,,Id:M;X:939;Y:515,,,,,,,
86774,,Id:M;X:939;Y:515,,,,,,,
86798,,Id:M;X:939;Y:518,,,,,,,
86822,,Id:M;X:939;Y:520,,,,,,,
86846,,Id:M;X:939;Y:520,,,,,,,
86871,,Id:M;X:939;Y:522,,,,,,,
87030,,Id:M;X:939;Y:522,,,,,,,
87079,,Id:M;X:939;Y:523;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,,,,,,,
87870,,Id:M;X:939;Y:523,,,,,,,
87919,,Id:M;X:939;Y:523,1433,702.5,1410.38238622725,708.081656750101,87756.5041,88131.5169,375.012799999982
88710,,Id:M;X:938;Y:522,,,,,,,
88735,,Id:M;X:938;Y:522,,,,,,,
88758,,Id:M;X:938;Y:524,,,,,,,
88783,,Id:M;X:937;Y:525,,,,,,,
88806,,Id:M;X:936;Y:528,,,,,,,
88830,,Id:M;X:935;Y:529,,,,,,,
88871,,Id:M;X:934;Y:531,,,,,,,
88935,,Id:M;X:934;Y:532,,,,,,,
88974,,Id:M;X:934;Y:533,,,,,,,
89238,,Id:M;X:934;Y:533,,,,,,,
89270,,Id:M;X:934;Y:533,,,,,,,
92751,,Id:M;X:934;Y:533,,,,,,,
92774,,Id:M;X:937;Y:531,,,,,,,
92798,,Id:M;X:941;Y:524,,,,,,,
92823,,Id:M;X:944;Y:512,,,,,,,
92847,,Id:M;X:947;Y:495,,,,,,,
92871,,Id:M;X:950;Y:480,,,,,,,
92895,,Id:M;X:952;Y:469,,,,,,,
92919,,Id:M;X:952;Y:459,846,251,826.934401516583,256.257119372198,92631.7673,92973.4105,341.643199999991
92942,,Id:M;X:952;Y:449,,,,,,,
92967,,Id:M;X:952;Y:438,,,,,,,
92990,,Id:M;X:952;Y:428,,,,,,,
93014,,Id:M;X:951;Y:420,,,,,,,
93038,,Id:M;X:950;Y:414,,,,,,,
93063,,Id:M;X:948;Y:409,,,,,,,
93086,,Id:M;X:947;Y:406,963,328,958.698005131123,329.383777085344,92990.0705,93615.0801,625.00959999999
93111,,Id:M;X:946;Y:405,948,285.5,958.698005131123,329.383777085344,92990.0705,93615.0801,625.00959999999
93270,,Id:M;X:946;Y:404;MouseEvent:WM_LBUTTONDOWN;ScrollDelta:0;Button:0,,,,,,,
93431,,Id:M;X:946;Y:404;MouseEvent:WM_LBUTTONUP;ScrollDelta:0;Button:0,,,,,,,
93663,,Id:M;X:946;Y:404,,,,,,,
93686,,Id:M;X:946;Y:405,1339.5,449,1342.25,448.25,93681.7497,93748.4177,66.6680000000051
93710,,Id:M;X:946;Y:411,,,,,,,
93735,,Id:M;X:946;Y:421,,,,,,,
93759,,Id:M;X:946;Y:440,,,,,,,
93783,,Id:M;X:947;Y:461,,,,,,,
93807,,Id:M;X:953;Y:491,,,,,,,
93830,,Id:M;X:957;Y:526,,,,,,,
93855,,Id:M;X:958;Y:559,,,,,,,
93879,,Id:M;X:958;Y:585,,,,,,,
93902,,Id:M;X:958;Y:608,,,,,,,
93926,,Id:M;X:958;Y:623,,,,,,,
93950,,Id:M;X:958;Y:635,,,,,,,
93974,,Id:M;X:955;Y:643,,,,,,,
93999,,Id:M;X:950;Y:650,,,,,,,
94023,,Id:M;X:947;Y:654,,,,,,,
94046,,Id:M;X:946;Y:656,,,,,,,
94079,,Id:M;X:946;Y:657,,,,,,,
94135,,Id:M;X:945;Y:657,,,,,,,
94143,,Id:M;X:945;Y:657;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,,,,,,,
94158,,Id:M;X:945;Y:657,,,,,,,
94262,,Id:M;X:944;Y:657,,,,,,,
94295,,Id:M;X:944;Y:656,,,,,,,
94335,,Id:M;X:944;Y:655,,,,,,,
94359,,Id:M;X:944;Y:655,,,,,,,
94391,,Id:M;X:944;Y:654,,,,,,,
94495,,Id:M;X:944;Y:653,,,,,,,
94551,,Id:M;X:944;Y:653,,,,,,,
94662,,Id:M;X:944;Y:652,,,,,,,
94710,,Id:M;X:944;Y:652,,,,,,,
94742,,Id:M;X:944;Y:651,,,,,,,
94766,,Id:M;X:943;Y:646,,,,,,,
94791,,Id:M;X:941;Y:636,,,,,,,
94814,,Id:M;X:941;Y:623,,,,,,,
94839,,Id:M;X:941;Y:610,,,,,,,
94975,,Id:M;X:941;Y:607,,,,,,,
95006,,Id:M;X:942;Y:607,,,,,,,
95039,,Id:M;X:946;Y:606,,,,,,,
95063,,Id:M;X:947;Y:606,,,,,,,
95087,,Id:M;X:949;Y:605,,,,,,,
95111,,Id:M;X:950;Y:605,801,873,789.4968794506,868.106888661028,94865.0985,95198.4377,333.339200000017
95135,,Id:M;X:951;Y:606,,,,,,,
95167,,Id:M;X:951;Y:607,,,,,,,
95191,,Id:M;X:952;Y:608,,,,,,,
95215,,Id:M;X:952;Y:611,,,,,,,
95239,,Id:M;X:952;Y:617,,,,,,,
95262,,Id:M;X:951;Y:623,,,,,,,
95287,,Id:M;X:949;Y:634,,,,,,,
95311,,Id:M;X:945;Y:645,966.5,876,993.202421273701,872.371100741867,95231.7641,95606.7697,375.005600000004
95334,,Id:M;X:942;Y:654,,,,,,,
95358,,Id:M;X:938;Y:666,,,,,,,
95383,,Id:M;X:936;Y:674,,,,,,,
95406,,Id:M;X:934;Y:679,,,,,,,
95430,,Id:M;X:930;Y:686,,,,,,,
95455,,Id:M;X:928;Y:689,,,,,,,
95479,,Id:M;X:926;Y:692,,,,,,,
95503,,Id:M;X:925;Y:694,996.5,871.5,993.202421273701,872.371100741867,95231.7641,95606.7697,375.005600000004
95846,,Id:M;X:925;Y:695;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,,,,,,,
96262,,Id:M;X:925;Y:695;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,,,,,,,
96342,,Id:M;X:925;Y:695;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,,,,,,,
96535,,Id:M;X:925;Y:695,,,,,,,
96558,,Id:M;X:925;Y:695,,,,,,,
96591,,Id:M;X:925;Y:694,,,,,,,
96871,,Id:M;X:925;Y:693,,,,,,,
96910,,Id:M;X:925;Y:692,,,,,,,
96950,,Id:M;X:926;Y:692,,,,,,,
97079,,Id:M;X:926;Y:691,,,,,,,
97102,,Id:M;X:927;Y:688,,,,,,,
97127,,Id:M;X:929;Y:684,,,,,,,
97151,,Id:M;X:931;Y:681,,,,,,,
97326,,Id:M;X:932;Y:681,,,,,,,
97350,,Id:M;X:933;Y:680,,,,,,,
97375,,Id:M;X:934;Y:679,,,,,,,
97399,,Id:M;X:934;Y:677,,,,,,,
97423,,Id:M;X:935;Y:676,,,,,,,
97446,,Id:M;X:936;Y:674,,,,,,,
97479,,Id:M;X:938;Y:674,,,,,,,
97502,,Id:M;X:938;Y:673,,,,,,,
97543,,Id:M;X:938;Y:673,,,,,,,
97582,,Id:M;X:938;Y:672,,,,,,,
97623,,Id:M;X:938;Y:672,,,,,,,
97670,,Id:M;X:937;Y:672,,,,,,,
97694,,Id:M;X:936;Y:675,764,683.5,786.639953872168,690.760016451791,97640.1377,97856.8033,216.665600000008
97718,,Id:M;X:934;Y:687,,,,,,,
97742,,Id:M;X:930;Y:709,,,,,,,
97766,,Id:M;X:926;Y:732,,,,,,,
97791,,Id:M;X:923;Y:757,,,,,,,
97814,,Id:M;X:923;Y:785,,,,,,,
97839,,Id:M;X:924;Y:805,,,,,,,
97862,,Id:M;X:930;Y:823,,,,,,,
97887,,Id:M;X:933;Y:834,,,,,,,
97910,,Id:M;X:934;Y:843,,,,,,,
97934,,Id:M;X:936;Y:851,,,,,,,
97958,,Id:M;X:936;Y:855,,,,,,,
97983,,Id:M;X:937;Y:855,,,,,,,
98008,,Id:M;X:937;Y:857,,,,,,,
98030,,Id:M;X:939;Y:857,,,,,,,
98079,,Id:M;X:940;Y:857,,,,,,,
98103,,Id:M;X:940;Y:857,1095,683,1098.04518855233,690.63382746857,98065.1441,98373.4777,308.333599999984
98310,,Id:M;X:941;Y:857,,,,,,,
98870,,Id:M;X:941;Y:857;MouseEvent:WM_LBUTTONDOWN;ScrollDelta:0;Button:0,,,,,,,
98942,,Id:M;X:941;Y:857;MouseEvent:WM_LBUTTONUP;ScrollDelta:0;Button:0,,,,,,,
99055,,Id:M;X:942;Y:856,,,,,,,
99366,,Id:M;X:942;Y:856,,,,,,,
99391,,Id:M;X:943;Y:855,,,,,,,
99430,,Id:M;X:943;Y:855,,,,,,,
99455,,Id:M;X:943;Y:854,,,,,,,
99479,,Id:M;X:943;Y:852,,,,,,,
99503,,Id:M;X:943;Y:848,898.5,474,,,,,
99526,,Id:M;X:942;Y:839,,,,,,,
99550,,Id:M;X:934;Y:818,,,,,,,
99574,,Id:M;X:916;Y:776,,,,,,,
99599,,Id:M;X:896;Y:714,,,,,,,
99623,,Id:M;X:869;Y:651,,,,,,,
99646,,Id:M;X:844;Y:599,,,,,,,
99671,,Id:M;X:821;Y:553,,,,,,,
99695,,Id:M;X:801;Y:511,,,,,,,
99719,,Id:M;X:784;Y:470,831.5,400,835.347769425442,396.304353533372,99665.1489,99865.1497,200.000799999994
99742,,Id:M;X:773;Y:445,,,,,,,
99767,,Id:M;X:771;Y:439,,,,,,,
100063,,Id:M;X:771;Y:437,,,,,,,
100086,,Id:M;X:771;Y:425,821.5,401.5,,,,,
100111,,Id:M;X:767;Y:398,827,121,,,,,
100135,,Id:M;X:755;Y:362,,,,,,,
100158,,Id:M;X:741;Y:330,,,,,,,
100182,,Id:M;X:727;Y:298,,,,,,,
100207,,Id:M;X:717;Y:273,,,,,,,
100230,,Id:M;X:714;Y:262,,,,,,,
100791,,Id:M;X:714;Y:262,,,,,,,
100855,,Id:M;X:714;Y:261,,,,,,,
100982,,Id:M;X:713;Y:261,,,,,,,
101103,,Id:M;X:712;Y:261,823.5,94.5,,,,,
101126,,Id:M;X:712;Y:261,,,,,,,
101198,,Id:M;X:711;Y:261,,,,,,,
101231,,Id:M;X:711;Y:261,,,,,,,
101254,,Id:M;X:710;Y:260,,,,,,,
101279,,Id:M;X:709;Y:260,,,,,,,
101303,,Id:M;X:708;Y:260,781.5,115.5,,,,,
101327,,Id:M;X:706;Y:260,,,,,,,
101351,,Id:M;X:701;Y:260,,,,,,,
101374,,Id:M;X:694;Y:260,,,,,,,
101398,,Id:M;X:690;Y:262,,,,,,,
101422,,Id:M;X:687;Y:265,,,,,,,
101446,,Id:M;X:685;Y:267,,,,,,,
101479,,Id:M;X:684;Y:267,,,,,,,
101503,,Id:M;X:684;Y:267,855,152.5,,,,,
101526,,Id:M;X:684;Y:268,,,,,,,
101551,,Id:M;X:685;Y:269,,,,,,,
101583,,Id:M;X:687;Y:269,,,,,,,
101607,,Id:M;X:688;Y:269,,,,,,,
101630,,Id:M;X:688;Y:270,,,,,,,
101831,,Id:M;X:689;Y:270,,,,,,,
101862,,Id:M;X:689;Y:270,,,,,,,
101910,,Id:M;X:690;Y:270,,,,,,,
102087,,Id:M;X:690;Y:271,,,,,,,
102110,,Id:M;X:686;Y:275,,,,,,,
102135,,Id:M;X:676;Y:281,,,,,,,
102158,,Id:M;X:664;Y:288,,,,,,,
102182,,Id:M;X:654;Y:294,,,,,,,
102207,,Id:M;X:646;Y:299,,,,,,,
102230,,Id:M;X:644;Y:303,,,,,,,
102255,,Id:M;X:644;Y:308,,,,,,,
102279,,Id:M;X:644;Y:313,,,,,,,
102303,,Id:M;X:645;Y:317,950,115.5,968.602505578752,109.078264949699,101881.8409,102640.1761,758.335200000001
102326,,Id:M;X:647;Y:321,,,,,,,
102350,,Id:M;X:650;Y:325,,,,,,,
102374,,Id:M;X:651;Y:329,,,,,,,
102398,,Id:M;X:652;Y:331,,,,,,,
102423,,Id:M;X:654;Y:334,,,,,,,
102447,,Id:M;X:655;Y:336,,,,,,,
102479,,Id:M;X:656;Y:338,,,,,,,
102510,,Id:M;X:657;Y:338,,,,,,,
102543,,Id:M;X:658;Y:339,,,,,,,
102974,,Id:M;X:658;Y:339,,,,,,,
102998,,Id:M;X:658;Y:340,,,,,,,
103023,,Id:M;X:658;Y:342,,,,,,,
103046,,Id:M;X:658;Y:344,,,,,,,
103071,,Id:M;X:658;Y:346,,,,,,,
103095,,Id:M;X:658;Y:348,,,,,,,
103223,,Id:M;X:658;Y:349,,,,,,,
103247,,Id:M;X:659;Y:347,,,,,,,
103271,,Id:M;X:661;Y:346,,,,,,,
103303,,Id:M;X:663;Y:345,834.5,412.5,853.104528150574,407.600554885508,103006.6201,103689.9625,683.342399999994
103351,,Id:M;X:664;Y:344,,,,,,,
103495,,Id:M;X:664;Y:342,,,,,,,
103655,,Id:M;X:664;Y:342,,,,,,,
103679,,Id:M;X:664;Y:345,,,,,,,
103703,,Id:M;X:664;Y:349,932.5,442.5,,,,,
103726,,Id:M;X:664;Y:352,,,,,,,
103751,,Id:M;X:664;Y:357,,,,,,,
103774,,Id:M;X:664;Y:362,,,,,,,
103798,,Id:M;X:662;Y:372,,,,,,,
103822,,Id:M;X:654;Y:388,,,,,,,
103847,,Id:M;X:642;Y:405,,,,,,,
103871,,Id:M;X:627;Y:419,,,,,,,
103894,,Id:M;X:618;Y:424,920,424,931.62903042249,417.225961980146,103706.6257,103973.2929,266.667199999996
103919,,Id:M;X:615;Y:425,935,418.5,931.62903042249,417.225961980146,103706.6257,103973.2929,266.667199999996
104494,,Id:M;X:616;Y:425,1064,424.5,,,,,
104526,,Id:M;X:616;Y:426,,,,,,,
104551,,Id:M;X:616;Y:426,,,,,,,
104575,,Id:M;X:616;Y:425,,,,,,,
104598,,Id:M;X:615;Y:425,,,,,,,
104622,,Id:M;X:614;Y:425,,,,,,,
104646,,Id:M;X:613;Y:425,,,,,,,
104711,,Id:M;X:612;Y:425,536,219,537.551931348218,211.098037562754,104698.3017,104898.3377,200.035999999993
104734,,Id:M;X:612;Y:425,,,,,,,
104759,,Id:M;X:612;Y:415,,,,,,,
104782,,Id:M;X:614;Y:389,,,,,,,
104807,,Id:M;X:619;Y:365,,,,,,,
104830,,Id:M;X:622;Y:349,,,,,,,
104854,,Id:M;X:624;Y:338,,,,,,,
104879,,Id:M;X:625;Y:332,,,,,,,
104902,,Id:M;X:627;Y:328,,,,,,,
104926,,Id:M;X:628;Y:326,,,,,,,
104991,,Id:M;X:629;Y:325,,,,,,,
105095,,Id:M;X:629;Y:324,,,,,,,
108646,,Id:M;X:629;Y:324,,,,,,,
108670,,Id:M;X:629;Y:326,,,,,,,
108694,,Id:M;X:629;Y:327,1324,193.5,1315.05658060387,175.386995359004,108540.0225,108706.6897,166.667200000011
108719,,Id:M;X:629;Y:331,1275,207,,,,,
108742,,Id:M;X:630;Y:336,,,,,,,
108767,,Id:M;X:630;Y:339,,,,,,,
108791,,Id:M;X:630;Y:344,,,,,,,
108814,,Id:M;X:630;Y:349,,,,,,,
108839,,Id:M;X:630;Y:355,,,,,,,
108862,,Id:M;X:630;Y:360,,,,,,,
108886,,Id:M;X:630;Y:367,696,521,705.731321993549,508.293858470278,108773.3793,108923.3649,149.9856
108910,,Id:M;X:629;Y:376,,,,,,,
108934,,Id:M;X:623;Y:392,,,,,,,
108958,,Id:M;X:617;Y:411,,,,,,,
108983,,Id:M;X:615;Y:423,,,,,,,
109007,,Id:M;X:615;Y:433,,,,,,,
109030,,Id:M;X:612;Y:443,,,,,,,
109055,,Id:M;X:610;Y:455,,,,,,,
109078,,Id:M;X:608;Y:464,,,,,,,
109103,,Id:M;X:607;Y:470,634,501,626.679076831929,509.171596453863,108948.3977,109281.7345,333.336800000005
109127,,Id:M;X:607;Y:472,633,512,626.679076831929,509.171596453863,108948.3977,109281.7345,333.336800000005
109151,,Id:M;X:607;Y:474,,,,,,,
109174,,Id:M;X:607;Y:476,,,,,,,
109198,,Id:M;X:607;Y:478,,,,,,,
109255,,Id:M;X:607;Y:478,,,,,,,
109278,,Id:M;X:605;Y:473,616,498.5,626.679076831929,509.171596453863,108948.3977,109281.7345,333.336800000005
109303,,Id:M;X:605;Y:462,715,491.5,,,,,
109774,,Id:M;X:604;Y:462,,,,,,,
109798,,Id:M;X:604;Y:461,,,,,,,
109894,,Id:M;X:603;Y:462,910.5,511.5,914.545221110499,493.306881520656,109815.0409,110190.0473,375.006400000013
109942,,Id:M;X:602;Y:462,,,,,,,
109967,,Id:M;X:602;Y:463,,,,,,,
109991,,Id:M;X:602;Y:463,,,,,,,
110078,,Id:M;X:602;Y:463,,,,,,,
110102,,Id:M;X:602;Y:462,,,,,,,
110126,,Id:M;X:602;Y:461,,,,,,,
110190,,Id:M;X:603;Y:460,,,,,,,
110318,,Id:M;X:604;Y:460,,,,,,,
110382,,Id:M;X:604;Y:459,,,,,,,
110430,,Id:M;X:605;Y:459,,,,,,,
110463,,Id:M;X:605;Y:459,,,,,,,
110487,,Id:M;X:605;Y:458,,,,,,,
110766,,Id:M;X:606;Y:458,,,,,,,
113278,,Id:M;X:606;Y:458,675,702.5,687.848051889217,695.372556870199,113148.8217,113340.4857,191.664000000004
113310,,Id:M;X:606;Y:459,,,,,,,
113334,,Id:M;X:605;Y:462,,,,,,,
113358,,Id:M;X:603;Y:469,,,,,,,
113383,,Id:M;X:601;Y:479,,,,,,,
113407,,Id:M;X:598;Y:494,,,,,,,
113430,,Id:M;X:597;Y:509,,,,,,,
113455,,Id:M;X:595;Y:519,,,,,,,
113479,,Id:M;X:592;Y:535,,,,,,,
113503,,Id:M;X:590;Y:546,770.5,692.5,784.279123308312,703.585718218569,113365.4953,113640.4929,274.997599999988
113527,,Id:M;X:587;Y:556,,,,,,,
113551,,Id:M;X:586;Y:562,,,,,,,
113574,,Id:M;X:586;Y:566,,,,,,,
113598,,Id:M;X:585;Y:568,,,,,,,
113623,,Id:M;X:585;Y:569,,,,,,,
117158,,Id:M;X:585;Y:569;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,,,,,,,
117671,,Id:M;X:585;Y:569;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,,,,,,,
117774,,Id:M;X:585;Y:569;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,,,,,,,
122174,,Id:M;X:585;Y:569;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,,,,,,,
122710,,Id:M;X:585;Y:569;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,,,,,,,
125839,,Id:M;X:585;Y:569;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,,,,,,,
126367,,Id:M;X:585;Y:569;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,,,,,,,
126471,,Id:M;X:585;Y:569;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,,,,,,,
131719,,Id:M;X:585;Y:569;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,,,,,,,
131814,,Id:M;X:585;Y:569;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,,,,,,,
132359,,Id:M;X:585;Y:569;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,,,,,,,
138462,,Id:M;X:585;Y:569;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,1188,887.5,1169.15354454698,914.478597633388,137933.0681,138649.7409,716.6728
139407,,Id:M;X:585;Y:569;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,,,,,,,
140063,,Id:M;X:585;Y:569;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,,,,,,,
148303,,Id:M;X:585;Y:569;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,,,,,,,
148359,,Id:M;X:585;Y:569;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,,,,,,,
149903,,Id:M;X:585;Y:569;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,,,,,,,
155782,,Id:M;X:585;Y:569;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,,,,,,,
155919,,Id:M;X:585;Y:569;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,,,,,,,
157062,,Id:M;X:585;Y:569;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,916,904.5,912.279281337906,903.68511212664,157041.2481,157266.2513,225.003200000006
161031,,Id:M;X:585;Y:569;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,,,,,,,
161110,,Id:M;X:585;Y:569;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,,,,,,,
161262,,Id:M;X:585;Y:569;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,905.5,843.5,,,,,
168087,,Id:M;X:585;Y:569;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,,,,,,,
168838,,Id:M;X:585;Y:569;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,888.5,759.5,883.202196614469,776.078840554333,168625.5545,169100.5601,475.005600000004
168910,,Id:M;X:585;Y:569;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,,,,,,,
175166,,Id:M;X:585;Y:569;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,,,,,,,
175775,,Id:M;X:585;Y:569;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,,,,,,,
175838,,Id:M;X:585;Y:569;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,916,797.5,899.358600978139,774.824576356595,175433.7433,176058.7585,625.015199999994
181294,,Id:M;X:585;Y:569;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,,,,,,,
181382,,Id:M;X:585;Y:569;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,,,,,,,
181398,,Id:M;X:585;Y:570,,,,,,,
181487,,Id:M;X:585;Y:570;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,,,,,,,
184550,,Id:M;X:584;Y:570,,,,,,,
184607,,Id:M;X:584;Y:570,,,,,,,
189215,,Id:M;X:583;Y:570,,,,,,,
189262,,Id:M;X:583;Y:570,,,,,,,
193646,,Id:M;X:583;Y:570;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,,,,,,,
194022,,Id:M;X:583;Y:570;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,1418,775,1415.27388191702,781.607713232671,193951.4905,194093.1865,141.695999999996
194070,,Id:M;X:583;Y:571,,,,,,,
194094,,Id:M;X:582;Y:571,,,,,,,
194111,,Id:M;X:582;Y:571;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,,,,,,,
194143,,Id:M;X:581;Y:571,,,,,,,
194255,,Id:M;X:581;Y:571;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,,,,,,,
194526,,Id:M;X:581;Y:571;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,,,,,,,
199671,,Id:M;X:581;Y:571;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,,,,,,,
206030,,Id:M;X:581;Y:571;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,1161,773.5,1189.44356715021,767.04520968633,205842.7721,206251.1209,408.348799999978
206246,,Id:M;X:581;Y:571;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,,,,,,,
206390,,Id:M;X:581;Y:571;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,,,,,,,
206518,,Id:M;X:581;Y:571,,,,,,,
206550,,Id:M;X:581;Y:570,,,,,,,
211519,,Id:M;X:581;Y:569;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,,,,,,,
211559,,Id:M;X:581;Y:569,,,,,,,
